id|nct_id|ctgov_group_code|units|scope|count
20874|NCT01238991|B5|Participants|Overall|5
20875|NCT01238991|B4|Participants|Overall|6
20876|NCT01238991|B3|Participants|Overall|11
20877|NCT01238991|B2|Participants|Overall|3
20878|NCT01238991|B1|Participants|Overall|7
20879|NCT01238900|B1|Participants|Overall|23
20880|NCT01238861|B7|Participants|Overall|606
20881|NCT01238861|B6|Participants|Overall|140
20882|NCT01238861|B5|Participants|Overall|142
20883|NCT01238861|B4|Participants|Overall|82
20884|NCT01238861|B3|Participants|Overall|81
20885|NCT01238861|B2|Participants|Overall|81
20886|NCT01238861|B1|Participants|Overall|80
20887|NCT01238848|B3|Participants|Overall|100
20888|NCT01238848|B2|Participants|Overall|50
20889|NCT01238848|B1|Participants|Overall|50
20890|NCT01238822|B1|Participants|Overall|96
20891|NCT01238640|B1|Participants|Overall|84
20892|NCT01238575|B3|Participants|Overall|62
20893|NCT01238575|B2|Participants|Overall|32
20894|NCT01238575|B1|Participants|Overall|30
20895|NCT01238471|B3|Participants|Overall|20
20896|NCT01238471|B2|Participants|Overall|10
20897|NCT01238471|B1|Participants|Overall|10
20898|NCT01238341|B1|Participants|Overall|7
20899|NCT01238211|B1|Participants|Overall|61
20900|NCT01237353|B1|Participants|Overall|6
20901|NCT01237340|B1|Participants|Overall|59
20902|NCT01237327|B3|Participants|Overall|84
20903|NCT01237327|B2|Participants|Overall|41
20904|NCT01237327|B1|Participants|Overall|43
20905|NCT01237301|B3|Participants|Overall|124
20906|NCT01237301|B2|Participants|Overall|59
20907|NCT01237301|B1|Participants|Overall|65
20908|NCT01237223|B7|Participants|Overall|944
20909|NCT01237223|B6|Participants|Overall|159
20910|NCT01237223|B5|Participants|Overall|159
20911|NCT01237223|B4|Participants|Overall|158
20912|NCT01237223|B3|Participants|Overall|158
20913|NCT01237223|B2|Participants|Overall|157
20914|NCT01237223|B1|Participants|Overall|153
20915|NCT01237197|B3|Participants|Overall|26
20916|NCT01237197|B2|Participants|Overall|13
20917|NCT01237197|B1|Participants|Overall|13
20918|NCT01237080|B3|Participants|Overall|100
20919|NCT01237080|B2|Participants|Overall|50
20920|NCT01237080|B1|Participants|Overall|50
20921|NCT01237054|B1|Participants|Overall|31
20922|NCT01236573|B12|Participants|Overall|34
20923|NCT01236573|B11|Participants|Overall|6
20924|NCT01236573|B10|Participants|Overall|4
20925|NCT01236573|B9|Participants|Overall|4
20926|NCT01236573|B8|Participants|Overall|3
20927|NCT01236573|B7|Participants|Overall|3
20928|NCT01236573|B6|Participants|Overall|4
20929|NCT01236573|B5|Participants|Overall|1
20930|NCT01236573|B4|Participants|Overall|1
20931|NCT01236573|B3|Participants|Overall|6
20932|NCT01236573|B2|Participants|Overall|1
20933|NCT01236573|B1|Participants|Overall|1
20934|NCT01236534|B3|Participants|Overall|21
20935|NCT01236534|B2|Participants|Overall|10
20936|NCT01236534|B1|Participants|Overall|11
20937|NCT01236391|B1|Participants|Overall|111
20938|NCT01236378|B1|Participants|Overall|24
20939|NCT01236365|B3|Participants|Overall|42
20940|NCT01236365|B2|Participants|Overall|21
20941|NCT01236365|B1|Participants|Overall|21
20942|NCT01236339|B3|Participants|Overall|26
20943|NCT01236339|B2|Participants|Overall|13
20944|NCT01236339|B1|Participants|Overall|13
20945|NCT01236326|B3|Participants|Overall|100
20946|NCT01236326|B2|Participants|Overall|51
20947|NCT01236326|B1|Participants|Overall|49
20948|NCT01236300|B1|Participants|Overall|66
20949|NCT01236196|B3|Participants|Overall|39
20950|NCT01236196|B2|Participants|Overall|21
20951|NCT01236196|B1|Participants|Overall|18
20952|NCT01236170|B1|Participants|Overall|482
20953|NCT01236118|B4|Participants|Overall|28
20954|NCT01236118|B3|Participants|Overall|17
20955|NCT01236118|B2|Participants|Overall|5
20956|NCT01236118|B1|Participants|Overall|6
20957|NCT01236105|B1|Participants|Overall|21
20958|NCT01236053|B23|Participants|Overall|2323608
20959|NCT01236053|B22|Participants|Overall|12167
20960|NCT01236053|B21|Participants|Overall|1272
20961|NCT01236053|B20|Participants|Overall|20382
20962|NCT01236053|B19|Participants|Overall|2155
20963|NCT01236053|B18|Participants|Overall|380
20964|NCT01236053|B17|Participants|Overall|38
20965|NCT01236053|B16|Participants|Overall|43559
20966|NCT01236053|B15|Participants|Overall|4600
20967|NCT01236053|B14|Participants|Overall|1396
20968|NCT01236053|B13|Participants|Overall|148
20969|NCT01236053|B12|Participants|Overall|188924
20970|NCT01236053|B11|Participants|Overall|19564
20971|NCT01236053|B10|Participants|Overall|2935
20972|NCT01236053|B9|Participants|Overall|300
20973|NCT01236053|B8|Participants|Overall|102836
20974|NCT01236053|B7|Participants|Overall|10855
20975|NCT01236053|B6|Participants|Overall|2067
20976|NCT01236053|B5|Participants|Overall|212
20977|NCT01236053|B4|Participants|Overall|17853
20978|NCT01236053|B3|Participants|Overall|1877
20979|NCT01236053|B2|Participants|Overall|1710950
20980|NCT01236053|B1|Participants|Overall|179138
20981|NCT01236001|B3|Participants|Overall|192
20982|NCT01236001|B2|Participants|Overall|87
20983|NCT01236001|B1|Participants|Overall|105
20984|NCT01235923|B3|Participants|Overall|20
20985|NCT01235923|B2|Participants|Overall|10
20986|NCT01235923|B1|Participants|Overall|10
20987|NCT01235910|B1|Participants|Overall|1
20988|NCT01235897|B1|Participants|Overall|16
20989|NCT01235741|B4|Participants|Overall|213
20990|NCT01235741|B3|Participants|Overall|36
20991|NCT01235741|B2|Participants|Overall|36
20992|NCT01235741|B1|Participants|Overall|141
20993|NCT01235728|B1|Participants|Overall|24
20994|NCT01235715|B3|Participants|Overall|200
20995|NCT01235715|B2|Participants|Overall|102
20996|NCT01235715|B1|Participants|Overall|98
20997|NCT01235598|B3|Participants|Overall|40
20998|NCT01235598|B2|Participants|Overall|27
20999|NCT01235598|B1|Participants|Overall|13
21000|NCT01235507|B1|Participants|Overall|71
21001|NCT01235442|B3|Participants|Overall|592
21002|NCT01235442|B2|Participants|Overall|295
21003|NCT01235442|B1|Participants|Overall|297
21004|NCT01235403|B1|Participants|Overall|100
21005|NCT01235377|B3|Participants|Overall|138
21006|NCT01235377|B2|Participants|Overall|61
21007|NCT01235377|B1|Participants|Overall|77
21008|NCT01235338|B3|Participants|Overall|77
21009|NCT01235338|B2|Participants|Overall|37
21010|NCT01235338|B1|Participants|Overall|40
21011|NCT01235234|B4|Participants|Overall|236
21012|NCT01235234|B3|Participants|Overall|81
21013|NCT01235234|B2|Participants|Overall|78
21014|NCT01235234|B1|Participants|Overall|77
21015|NCT01235195|B1|Participants|Overall|30
21016|NCT01234922|B5|Participants|Overall|6
21017|NCT01234922|B4|Participants|Overall|2
21018|NCT01234922|B3|Participants|Overall|2
21019|NCT01234922|B2|Participants|Overall|1
21020|NCT01234922|B1|Participants|Overall|1
21021|NCT01234883|B3|Participants|Overall|100
21022|NCT01234883|B2|Participants|Overall|49
21023|NCT01234883|B1|Participants|Overall|51
21024|NCT01234870|B1|Participants|Overall|40
21025|NCT01234831|B3|Participants|Overall|463
21026|NCT01234831|B2|Participants|Overall|202
21027|NCT01234831|B1|Participants|Overall|261
21028|NCT01234714|B1|Participants|Overall|84
21029|NCT01234675|B1|Participants|Overall|19
21030|NCT01234337|B3|Participants|Overall|537
21031|NCT01234337|B2|Participants|Overall|271
21032|NCT01234337|B1|Participants|Overall|266
21033|NCT01233999|B1|Participants|Overall|10
21034|NCT01233921|B3|Participants|Overall|6
21035|NCT01233921|B2|Participants|Overall|3
21036|NCT01233921|B1|Participants|Overall|3
21037|NCT01233869|B5|Participants|Overall|169
21038|NCT01233869|B4|Participants|Overall|56
21039|NCT01233869|B3|Participants|Overall|24
21040|NCT01233869|B2|Participants|Overall|31
21041|NCT01233869|B1|Participants|Overall|58
21042|NCT01233817|B1|Participants|Overall|9
21043|NCT01233726|B4|Participants|Overall|157
21044|NCT01233726|B3|Participants|Overall|52
21045|NCT01233726|B2|Participants|Overall|53
21046|NCT01233726|B1|Participants|Overall|52
21047|NCT01233687|B1|Participants|Overall|45
21048|NCT01233284|B1|Participants|Overall|149
21049|NCT01233258|B4|Participants|Overall|80
21050|NCT01233258|B3|Participants|Overall|31
21051|NCT01233258|B2|Participants|Overall|28
21052|NCT01233258|B1|Participants|Overall|21
21053|NCT01233232|B4|Participants|Overall|87
21054|NCT01233232|B3|Participants|Overall|28
21055|NCT01233232|B2|Participants|Overall|30
21056|NCT01233232|B1|Participants|Overall|29
21057|NCT01233076|B1|Participants|Overall|60
21058|NCT01232920|B3|Participants|Overall|80
21059|NCT01232920|B2|Participants|Overall|39
21060|NCT01232920|B1|Participants|Overall|41
21061|NCT01232894|B3|Participants|Overall|90
21062|NCT01232894|B2|Participants|Overall|30
21063|NCT01232894|B1|Participants|Overall|60
21064|NCT01232868|B3|Participants|Overall|66
21065|NCT01232868|B2|Participants|Overall|44
21066|NCT01232868|B1|Participants|Overall|22
21067|NCT01232829|B1|Participants|Overall|18
21068|NCT01232790|B1|Participants|Overall|28
21069|NCT01232569|B3|Participants|Overall|655
21070|NCT01232569|B2|Participants|Overall|218
21071|NCT01232569|B1|Participants|Overall|437
21072|NCT01232504|B4|Participants|Overall|206
21073|NCT01232504|B3|Participants|Overall|69
21074|NCT01232504|B2|Participants|Overall|69
21075|NCT01232504|B1|Participants|Overall|68
21076|NCT01232491|B3|Participants|Overall|606
21077|NCT01232491|B2|Participants|Overall|301
21078|NCT01232491|B1|Participants|Overall|305
21079|NCT01232465|B3|Participants|Overall|739
21080|NCT01232465|B2|Participants|Overall|402
21081|NCT01232465|B1|Participants|Overall|337
21082|NCT01232296|B3|Participants|Overall|165
21083|NCT01232296|B2|Participants|Overall|83
21084|NCT01232296|B1|Participants|Overall|82
21085|NCT01232283|B3|Participants|Overall|411
21086|NCT01232283|B2|Participants|Overall|137
21087|NCT01232283|B1|Participants|Overall|274
21088|NCT01232205|B3|Participants|Overall|110
21089|NCT01232205|B2|Participants|Overall|58
21090|NCT01232205|B1|Participants|Overall|52
21091|NCT01232127|B1|Participants|Overall|25
21092|NCT01231984|B3|Participants|Overall|274
21093|NCT01231984|B2|Participants|Overall|135
21094|NCT01231984|B1|Participants|Overall|139
21095|NCT01231841|B1|Participants|Overall|20
21096|NCT01231750|B3|Participants|Overall|7
21097|NCT01231750|B2|Participants|Overall|4
21098|NCT01231750|B1|Participants|Overall|3
21099|NCT01231646|B3|Participants|Overall|38
21100|NCT01231646|B2|Participants|Overall|10
21101|NCT01231646|B1|Participants|Overall|28
21102|NCT01231607|B6|Participants|Overall|917
21103|NCT01231607|B5|Participants|Overall|181
21104|NCT01231607|B4|Participants|Overall|179
21105|NCT01231607|B3|Participants|Overall|184
21106|NCT01231607|B2|Participants|Overall|188
21107|NCT01231607|B1|Participants|Overall|185
21108|NCT01231581|B3|Participants|Overall|160
21109|NCT01231581|B2|Participants|Overall|80
21110|NCT01231581|B1|Participants|Overall|80
21111|NCT01231516|B3|Participants|Overall|715
21112|NCT01231516|B2|Participants|Overall|361
21113|NCT01231516|B1|Participants|Overall|354
21114|NCT01231503|B9|Participants|Overall|479
21115|NCT01231503|B8|Participants|Overall|60
21116|NCT01231503|B7|Participants|Overall|60
21117|NCT01231503|B6|Participants|Overall|60
21118|NCT01231503|B5|Participants|Overall|60
21119|NCT01231503|B4|Participants|Overall|60
21120|NCT01231503|B3|Participants|Overall|60
21121|NCT01231503|B2|Participants|Overall|59
21122|NCT01231503|B1|Participants|Overall|60
21123|NCT01231464|B3|Participants|Overall|363
21124|NCT01231464|B2|Participants|Overall|182
21125|NCT01231464|B1|Participants|Overall|181
21126|NCT01231373|B5|Participants|Overall|232
21127|NCT01231373|B4|Participants|Overall|58
21128|NCT01231373|B3|Participants|Overall|60
21129|NCT01231373|B2|Participants|Overall|57
21130|NCT01231373|B1|Participants|Overall|57
21131|NCT01231334|B3|Participants|Overall|286
21132|NCT01231334|B2|Participants|Overall|141
21133|NCT01231334|B1|Participants|Overall|145
21134|NCT01231321|B1|Participants|Overall|100
21135|NCT01231230|B1|Participants|Overall|14
21136|NCT01230892|B3|Participants|Overall|24
21137|NCT01230892|B2|Participants|Overall|12
21138|NCT01230892|B1|Participants|Overall|12
21139|NCT01230827|B5|Participants|Overall|173
21140|NCT01230827|B4|Participants|Overall|78
21141|NCT01230827|B3|Participants|Overall|65
21142|NCT01230827|B2|Participants|Overall|11
21143|NCT01230827|B1|Participants|Overall|19
21144|NCT01230814|B3|Participants|Overall|234
21145|NCT01230814|B2|Participants|Overall|116
21146|NCT01230814|B1|Participants|Overall|118
21147|NCT01230788|B1|Participants|Overall|1
21148|NCT01230749|B5|Participants|Overall|89
21149|NCT01230749|B4|Participants|Overall|22
21150|NCT01230749|B3|Participants|Overall|23
21151|NCT01230749|B2|Participants|Overall|22
21152|NCT01230749|B1|Participants|Overall|22
21153|NCT01230710|B1|Participants|Overall|51
21154|NCT01230502|B4|Participants|Overall|9
21155|NCT01230502|B3|Participants|Overall|0
21156|NCT01230502|B2|Participants|Overall|0
21157|NCT01230502|B1|Participants|Overall|9
21158|NCT01230307|B3|Participants|Overall|12
21159|NCT01230307|B2|Participants|Overall|6
21160|NCT01230307|B1|Participants|Overall|6
21161|NCT01230060|B1|Participants|Overall|122
21162|NCT01230021|B1|Participants|Overall|6
21163|NCT01229943|B3|Participants|Overall|150
21164|NCT01229943|B2|Participants|Overall|75
21165|NCT01229943|B1|Participants|Overall|75
21166|NCT01229891|B4|Participants|Overall|90
21167|NCT01229891|B3|Participants|Overall|30
21168|NCT01229891|B2|Participants|Overall|30
21169|NCT01229891|B1|Participants|Overall|30
21170|NCT01229735|B3|Participants|Overall|343
21171|NCT01229735|B2|Participants|Overall|166
21172|NCT01229735|B1|Participants|Overall|177
21173|NCT01229722|B3|Participants|Overall|66
21174|NCT01229722|B2|Participants|Overall|36
21175|NCT01229722|B1|Participants|Overall|30
21176|NCT01229527|B4|Participants|Overall|90
21177|NCT01229527|B3|Participants|Overall|30
21178|NCT01229527|B2|Participants|Overall|30
21179|NCT01229527|B1|Participants|Overall|30
21180|NCT01229462|B3|Participants|Overall|238
21181|NCT01229462|B2|Participants|Overall|118
21182|NCT01229462|B1|Participants|Overall|120
21183|NCT01229436|B1|Participants|Overall|254
21184|NCT01229423|B1|Participants|Overall|62
21185|NCT01229410|B3|Participants|Overall|24
21186|NCT01229410|B2|Participants|Overall|12
21187|NCT01229410|B1|Participants|Overall|12
21188|NCT01229397|B3|Participants|Overall|205
21189|NCT01229397|B2|Participants|Overall|102
21190|NCT01229397|B1|Participants|Overall|103
21191|NCT01229371|B5|Participants|Overall|440
21192|NCT01229371|B4|Participants|Overall|110
21193|NCT01229371|B3|Participants|Overall|110
21194|NCT01229371|B2|Participants|Overall|111
21195|NCT01229371|B1|Participants|Overall|109
21196|NCT01229228|B6|Participants|Overall|254
21197|NCT01229228|B5|Participants|Overall|51
21198|NCT01229228|B4|Participants|Overall|51
21199|NCT01229228|B3|Participants|Overall|50
21200|NCT01229228|B2|Participants|Overall|51
21201|NCT01229228|B1|Participants|Overall|51
21202|NCT01229176|B9|Participants|Overall|200
21203|NCT01229176|B8|Participants|Overall|20
21204|NCT01229176|B7|Participants|Overall|20
21205|NCT01229176|B6|Participants|Overall|20
21206|NCT01229176|B5|Participants|Overall|20
21207|NCT01229176|B4|Participants|Overall|20
21208|NCT01229176|B3|Participants|Overall|20
21209|NCT01229176|B2|Participants|Overall|40
21210|NCT01229176|B1|Participants|Overall|40
21211|NCT01229150|B5|Participants|Overall|79
21212|NCT01229150|B4|Participants|Overall|19
21213|NCT01229150|B3|Participants|Overall|19
21214|NCT01229150|B2|Participants|Overall|11
21215|NCT01229150|B1|Participants|Overall|30
21216|NCT01228968|B1|Participants|Overall|9
21217|NCT01228929|B4|Participants|Overall|18
21218|NCT01228929|B3|Participants|Overall|6
21219|NCT01228929|B2|Participants|Overall|6
21220|NCT01228929|B1|Participants|Overall|6
21221|NCT01228747|B3|Participants|Overall|251
21222|NCT01228747|B2|Participants|Overall|126
21223|NCT01228747|B1|Participants|Overall|125
21224|NCT01228591|B1|Participants|Overall|33
21225|NCT01228435|B3|Participants|Overall|3
21226|NCT01228435|B2|Participants|Overall|2
21227|NCT01228435|B1|Participants|Overall|1
21228|NCT01228175|B3|Participants|Overall|218
21229|NCT01228175|B2|Participants|Overall|99
21230|NCT01228175|B1|Participants|Overall|119
21231|NCT01228084|B1|Participants|Overall|20
21232|NCT01228071|B1|Participants|Overall|34
21233|NCT01228019|B1|Participants|Overall|862
21234|NCT01227993|B1|Participants|Overall|3
21235|NCT01227980|B3|Participants|Overall|70
21236|NCT01227980|B2|Participants|Overall|30
21237|NCT01227980|B1|Participants|Overall|40
21238|NCT01227928|B3|Participants|Overall|145
21239|NCT01227928|B2|Participants|Overall|73
21240|NCT01227928|B1|Participants|Overall|72
21241|NCT01227902|B5|Participants|Overall|203
21242|NCT01227902|B4|Participants|Overall|52
21243|NCT01227902|B3|Participants|Overall|44
21244|NCT01227902|B2|Participants|Overall|51
21245|NCT01227902|B1|Participants|Overall|56
21246|NCT01227889|B3|Participants|Overall|250
21247|NCT01227889|B2|Participants|Overall|63
21248|NCT01227889|B1|Participants|Overall|187
21249|NCT01227824|B3|Participants|Overall|822
21250|NCT01227824|B2|Participants|Overall|411
21251|NCT01227824|B1|Participants|Overall|411
21252|NCT01227785|B1|Participants|Overall|120
21253|NCT01227707|B1|Participants|Overall|43
21254|NCT01227681|B4|Participants|Overall|4
21255|NCT01227681|B3|Participants|Overall|0
21256|NCT01227681|B2|Participants|Overall|0
21257|NCT01227681|B1|Participants|Overall|4
21258|NCT01227668|B3|Participants|Overall|85
21259|NCT01227668|B2|Participants|Overall|44
21260|NCT01227668|B1|Participants|Overall|41
21261|NCT01227655|B4|Participants|Overall|407
